pair_id,split,cover,secret,cover_sha256,secret_sha256,cover_source,secret_source,cover_rights_status,secret_rights_status,cover_license,secret_license,cover_width,cover_height,secret_width,secret_height,cover_mode,secret_mode,preprocessing_id,redistribution_allowed,private_archive_object_id,notes
coco-000000551304-000000094336,main,../../data/5j/coco2017/prepared/covers/coco-000000551304-000000094336.png,../../data/5j/coco2017/prepared/secrets/coco-000000551304-000000094336.png,a4734c1b4a844c8c142e5de69a55e9527d249ea8c9e13bd742d2857f46db36d3,e9cbd477902314c3ac7f866bf6567c22327e8d72dcbb9fd9463ba95f6749a57f,COCO 2017 val image 551304 | http://images.cocodataset.org/val2017/000000551304.jpg | Flickr http://farm5.staticflickr.com/4023/4680625662_e7b56e1576_z.jpg,COCO 2017 val image 94336 | http://images.cocodataset.org/val2017/000000094336.jpg | Flickr http://farm4.staticflickr.com/3110/2412271569_4e03bbb349_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=ea9ba651ef58aa6901a9cffcf2c86768809d38ea0537ad20625d5b4508486b88 secret=147bfe5b064eea4fb43be7189fe9c3f9b4ef770ca20f698668f66834eed454db; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000209757-000000186938,main,../../data/5j/coco2017/prepared/covers/coco-000000209757-000000186938.png,../../data/5j/coco2017/prepared/secrets/coco-000000209757-000000186938.png,e3eb3b805513ca2ee8752087bdf27bfd473e0d1be7c849355da4277b4e880cf3,ff63142c26afdcea1a1eb94c070a5e4c27b6ffe34a3322b8db13392c30d95f0d,COCO 2017 val image 209757 | http://images.cocodataset.org/val2017/000000209757.jpg | Flickr http://farm3.staticflickr.com/2459/5726247637_7eb9302561_z.jpg,COCO 2017 val image 186938 | http://images.cocodataset.org/val2017/000000186938.jpg | Flickr http://farm5.staticflickr.com/4033/4547499012_0b65368ae5_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=e1ae8a5bb12ad20edfca2082821e4028a5bf27a9528ad2aa6d3a6b493a4418ad secret=291ff31f43eccd746a0f2c13b7b38b5ff59579db14f8229105bf57eff7da9850; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000098392-000000343706,main,../../data/5j/coco2017/prepared/covers/coco-000000098392-000000343706.png,../../data/5j/coco2017/prepared/secrets/coco-000000098392-000000343706.png,f885dcf9e3a00a115256a04d7cca285f4541d29395cf68cbe02d78e276f672ef,17e037903ff6ab29ab8006bce191323e73b948fe874d719518c0c42d568dd8c2,COCO 2017 val image 98392 | http://images.cocodataset.org/val2017/000000098392.jpg | Flickr http://farm3.staticflickr.com/2502/4159425709_43b95a16d7_z.jpg,COCO 2017 val image 343706 | http://images.cocodataset.org/val2017/000000343706.jpg | Flickr http://farm9.staticflickr.com/8178/8000388977_c06c12e5e6_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=c976adf7599725c1bab7fbae692611501e7a33fb5e182c3e301f985205340ecf secret=4207680ffcb21507f686d815a1119b4f7d1d70b1a766addbd0d0f15cc31cc493; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000356248-000000422706,main,../../data/5j/coco2017/prepared/covers/coco-000000356248-000000422706.png,../../data/5j/coco2017/prepared/secrets/coco-000000356248-000000422706.png,50f21170d17bb6966dc018ce65e182187a837b93c1ff22d8b3561ba020742569,10ee0a7cc802a789530bf7d07572d28f1c20fc6d62c4b4302a0d15c6fa154664,COCO 2017 val image 356248 | http://images.cocodataset.org/val2017/000000356248.jpg | Flickr http://farm7.staticflickr.com/6013/5997608563_ecaa98e80a_z.jpg,COCO 2017 val image 422706 | http://images.cocodataset.org/val2017/000000422706.jpg | Flickr http://farm5.staticflickr.com/4053/4612270698_66a0fc9286_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=82c899741205bb8a7fb3deac0acc3fca15f81c029aaaf4d0f39aabbb090f452c secret=a5731f891fc02d36c1bfbbc369b3a99f0622458be29f762ee87684c990266bcc; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000456292-000000100624,main,../../data/5j/coco2017/prepared/covers/coco-000000456292-000000100624.png,../../data/5j/coco2017/prepared/secrets/coco-000000456292-000000100624.png,f402d5efde2993447469ad6104fe36e6123e23971cb57da5b9cff07865241614,7cbfb3aa5ee4b8c342ef45c80e375de434d14d8bb743dda26b311226e97b94d7,COCO 2017 val image 456292 | http://images.cocodataset.org/val2017/000000456292.jpg | Flickr http://farm1.staticflickr.com/27/39673832_616a764579_z.jpg,COCO 2017 val image 100624 | http://images.cocodataset.org/val2017/000000100624.jpg | Flickr http://farm3.staticflickr.com/2035/1874994806_da5fee8f5a_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=7e17a306f9e0c9422166a5adc9ee6a91412a37303b1d674f5e16cd7e83965fe6 secret=853ddfac5c8827aa25601a84670c8b162830421f9759ef0e21f9be980aa1ae98; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000252219-000000292005,main,../../data/5j/coco2017/prepared/covers/coco-000000252219-000000292005.png,../../data/5j/coco2017/prepared/secrets/coco-000000252219-000000292005.png,fb4764a3716169d05f57d2b1ce03c0740b6d7400357bef8cecd942b41a2a91e4,c6ef3d19449bcd43c01c6908832313dd52309952e2629c2eb5e9528611534d79,COCO 2017 val image 252219 | http://images.cocodataset.org/val2017/000000252219.jpg | Flickr http://farm4.staticflickr.com/3446/3232237447_13d84bd0a1_z.jpg,COCO 2017 val image 292005 | http://images.cocodataset.org/val2017/000000292005.jpg | Flickr http://farm5.staticflickr.com/4111/5056263040_d7a8a38df7_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=1cf48bddb1bcab80d9f4d18514ae438c3e4f57d18e80c4fbea9d5d22396f514a secret=eb999ee83cd9d5a9bdc0f3ded8e37ddf18d4b00525cd70c7a471dd5c79a5c432; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000166165-000000213033,main,../../data/5j/coco2017/prepared/covers/coco-000000166165-000000213033.png,../../data/5j/coco2017/prepared/secrets/coco-000000166165-000000213033.png,09b28b6a0cb2ef35b62b7cffb89cc655155a5465fa6759a4a7c6439c929863b7,30db9ecbb26abddeb9fb8f32b4ba8ccc75b9e0fc4eaee6f463369b9bc4d37add,COCO 2017 val image 166165 | http://images.cocodataset.org/val2017/000000166165.jpg | Flickr http://farm5.staticflickr.com/4149/5018726736_c0b5939690_z.jpg,COCO 2017 val image 213033 | http://images.cocodataset.org/val2017/000000213033.jpg | Flickr http://farm8.staticflickr.com/7432/9152238734_d0dd381aa5_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=9af70d781b5b0326a360917a64c13df5155f54252918b650d3c24049abc34078 secret=73a97cb8eceb57e2b1872b7470a11c6e5abb2c03173bd4ce94a45c0d096ae5ea; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000270908-000000542856,main,../../data/5j/coco2017/prepared/covers/coco-000000270908-000000542856.png,../../data/5j/coco2017/prepared/secrets/coco-000000270908-000000542856.png,d5a35b244436acbde408ebb29153fbde1c195ba3bcf6719a43d428e6d6efba6a,41b29f8c36d426dfc35c1e7cf1124edba991677182496d01bdcb417ab6d654c1,COCO 2017 val image 270908 | http://images.cocodataset.org/val2017/000000270908.jpg | Flickr http://farm4.staticflickr.com/3474/3875628760_a9c353f71a_z.jpg,COCO 2017 val image 542856 | http://images.cocodataset.org/val2017/000000542856.jpg | Flickr http://farm9.staticflickr.com/8285/7826926496_3aa9e9d112_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=65bb8aa5f5d9824ec94e17911f26d6fd13bf70ff1c5756cc61fe09cfcd308618 secret=9bd2d9be44355c59e3599f1f5ddcfc06bf8209a0f24b655538e891ae6a4b3fcf; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000284725-000000389532,main,../../data/5j/coco2017/prepared/covers/coco-000000284725-000000389532.png,../../data/5j/coco2017/prepared/secrets/coco-000000284725-000000389532.png,fcb970665e86aee4ad0830b2f15192be27ef74ac9ce7dc36285f5cbdb7ce3f54,39b1980d3d86f48cc7d37edf9425079dec641316ea2ea0e70fc8d193c07c2cd1,COCO 2017 val image 284725 | http://images.cocodataset.org/val2017/000000284725.jpg | Flickr http://farm8.staticflickr.com/7375/9766932005_d859b2b6da_z.jpg,COCO 2017 val image 389532 | http://images.cocodataset.org/val2017/000000389532.jpg | Flickr http://farm8.staticflickr.com/7288/9496990496_470806b95e_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=10ab8075df3cd9e3344d12fbb764a3c977e809bd06726649b686dd68abcbdf07 secret=dbbd71bdca1e21d52a9e0ec34d0ed68141e45ab804e67d5adefa392b00378b98; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000170099-000000214205,main,../../data/5j/coco2017/prepared/covers/coco-000000170099-000000214205.png,../../data/5j/coco2017/prepared/secrets/coco-000000170099-000000214205.png,b696fffe0d790843d368e3a79f313eb04c51852f93fe09691ae78061892b8370,c30d085a62dc57fd87345987e9e3cb100d2bbc516a0e1e69b401ac516005acb0,COCO 2017 val image 170099 | http://images.cocodataset.org/val2017/000000170099.jpg | Flickr http://farm3.staticflickr.com/2280/1812763231_06381c802c_z.jpg,COCO 2017 val image 214205 | http://images.cocodataset.org/val2017/000000214205.jpg | Flickr http://farm7.staticflickr.com/6105/6349058853_36de894aa1_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=f2a5b87c4a5249e6b7c27fac24fb1e2994ebe22fe2a2f205f33893965c64b2b9 secret=20470118cd1429a1b81bb88fdf9289e21f936e1ce5d717ea1b353dc12072978d; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000275198-000000227511,main,../../data/5j/coco2017/prepared/covers/coco-000000275198-000000227511.png,../../data/5j/coco2017/prepared/secrets/coco-000000275198-000000227511.png,d7e621b45795b1ea7f633249fc11ad2a80551015c1a60143b7b7ea15e4545a1d,b5773fb3127318e1da8435aa5553930f8e17121b624ec3fad9e55774e174613c,COCO 2017 val image 275198 | http://images.cocodataset.org/val2017/000000275198.jpg | Flickr http://farm8.staticflickr.com/7262/7488569650_9e0faaf072_z.jpg,COCO 2017 val image 227511 | http://images.cocodataset.org/val2017/000000227511.jpg | Flickr http://farm4.staticflickr.com/3035/2569060763_a6f46a570d_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=c34482da7ff6fc53d5e78dc433cc673ab601757761e07948f15450cc8214a483 secret=9fc4da31a5388bb29c1348ba37e139af14e63eba2d39bfd07d48756df87912cb; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000521259-000000506178,main,../../data/5j/coco2017/prepared/covers/coco-000000521259-000000506178.png,../../data/5j/coco2017/prepared/secrets/coco-000000521259-000000506178.png,81e0079f5983d25fccd354eba0cc2ad7cafc1f0426803f9aa9a3ad13db3bdb3e,bf612cdc37daf0d28752e4128a133ec0537465c63d70aa19b42be54c73e602df,COCO 2017 val image 521259 | http://images.cocodataset.org/val2017/000000521259.jpg | Flickr http://farm9.staticflickr.com/8050/8115935734_0ff6dcfd4e_z.jpg,COCO 2017 val image 506178 | http://images.cocodataset.org/val2017/000000506178.jpg | Flickr http://farm1.staticflickr.com/155/411777080_a4dfa5fef0_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=95040dd15929de9ee3e0bdb17dc8455197cee814a2293a42c5cccd537565c0ac secret=de41bacebcb85dfdf3f86b66ff169f2d2e2f7151d7b6b22d42b675a3a767ffa6; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000019924-000000414510,main,../../data/5j/coco2017/prepared/covers/coco-000000019924-000000414510.png,../../data/5j/coco2017/prepared/secrets/coco-000000019924-000000414510.png,0b0da5824a99791d1894d90be731520d2520fa311ac804fc2262ee855bd7a997,17f63bd6832f83ce7df03bb3e5cc8d23efea5efbbbcc21aaff8ce7291289a354,COCO 2017 val image 19924 | http://images.cocodataset.org/val2017/000000019924.jpg | Flickr http://farm4.staticflickr.com/3407/3642510664_1c89fbc90a_z.jpg,COCO 2017 val image 414510 | http://images.cocodataset.org/val2017/000000414510.jpg | Flickr http://farm7.staticflickr.com/6011/5883783041_745340195b_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=b0bb42c6674456ecd9155b790a6a595646aacfe45ce80bd7667ac75fb7fe8bc8 secret=f6f2620707df79c606e0c1cfab462860ece49bee7768f0fb2dbdfac7bdf8346e; deterministic center-fit, Pillow L conversion, bicubic resize"
